%% LaTeX2e file `gauss1.dat'
%% generated by the `filecontents' environment
%% from source `thesis' on 2017/01/05.
%%
0.000100, -4, 0.001600, 0.007920, 0.025390, 0.063610
0.000880, -3, 0.006500, 0.018960, 0.038630, 0.063770
0.008090, -2, 0.025810, 0.043210, 0.058350, 0.062440
0.073020, -1, 0.103850, 0.101660, 0.085750, 0.061800
0.653810, 0, 0.407530, 0.239850, 0.129960,  0.063010
0.072500, 1, 0.101520, 0.104090, 0.087560, 0.062780
0.007950, 2, 0.025120, 0.044750, 0.056280, 0.062690
0.000870, 3, 0.006420, 0.018530, 0.038770, 0.061890
0.000100, 4, 0.001600, 0.007920, 0.025390, 0.063610
